MESOZONE,orig_total,adj_total,abs_diff
250092041021,487.0,1369.0,882.0
250092041022,439.0,1250.0,811.0
250092042001,26.0,803.0,777.0
250092042002,449.0,1707.0,1258.0
250092042003,581.0,5021.0,4440.0
250092042004,41.0,117.0,76.0
250092042005,80.0,197.0,117.0
250092043001,1960.0,3622.0,1662.0
250092043002,65.0,252.0,187.0
250092043003,1516.0,1465.0,-51.0
250092044001,423.0,588.0,165.0
250092044002,71.0,384.0,313.0
250092044003,287.0,706.0,419.0
250092044004,71.0,251.0,180.0
250092045001,234.0,491.0,257.0
250092045002,1702.0,1410.0,-292.0
250092045003,2144.0,1104.0,-1040.0
250092046001,122.0,1118.0,996.0
250092046002,50.0,1025.0,975.0
250092046003,277.0,273.0,-4.0
250092046004,179.0,544.0,365.0
250092046005,17.0,81.0,64.0
250092047011,632.0,1250.0,618.0
250092047012,4232.0,4008.0,-224.0
250092047013,2278.0,4165.0,1887.0
250092047021,327.0,731.0,404.0
250092047022,384.0,724.0,340.0
250092047023,143.0,246.0,103.0
250092047024,35.0,97.0,62.0
250092051001,66.0,562.0,496.0
250092051002,30.0,520.0,490.0
250092051003,72.0,127.0,55.0
250092051004,17.0,31.0,14.0
250092051005,12.0,20.0,8.0
250092052001,99.0,783.0,684.0
250092052002,81.0,782.0,701.0
250092052003,171.0,182.0,11.0
250092052004,257.0,284.0,27.0
250092052005,556.0,2293.0,1737.0
250092053001,110.0,310.0,200.0
250092053002,90.0,56.0,-34.0
250092053003,35.0,77.0,42.0
250092053004,122.0,313.0,191.0
250092054001,51.0,1152.0,1101.0
250092054002,80.0,173.0,93.0
250092054003,1108.0,1319.0,211.0
250092055001,111.0,509.0,398.0
250092055002,955.0,904.0,-51.0
250092056001,13.0,653.0,640.0
250092056002,22.0,651.0,629.0
250092056003,30.0,274.0,244.0
250092056004,36.0,32.0,-4.0
250092057001,131.0,151.0,20.0
250092057002,11.0,212.0,201.0
250092057003,72.0,252.0,180.0
250092057004,29.0,64.0,35.0
250092057005,35.0,177.0,142.0
250092058001,842.0,2665.0,1823.0
250092058002,64.0,93.0,29.0
250092058003,221.0,5030.0,4809.0
250092059001,92.0,83.0,-9.0
250092059002,37.0,89.0,52.0
250092059003,12.0,114.0,102.0
250092060001,201.0,399.0,198.0
250092060002,201.0,333.0,132.0
250092061001,880.0,3706.0,2826.0
250092061002,35.0,100.0,65.0
250092062001,28.0,186.0,158.0
250092062002,37.0,90.0,53.0
250092062003,326.0,206.0,-120.0
250092063001,66.0,300.0,234.0
250092063002,53.0,984.0,931.0
250092063003,23.0,80.0,57.0
250092063004,24.0,24.0,0.0
250092064001,42.0,140.0,98.0
250092064002,65.0,538.0,473.0
250092064003,22.0,64.0,42.0
250092064004,239.0,272.0,33.0
250092065001,160.0,233.0,73.0
250092065002,38.0,70.0,32.0
250092065003,82.0,155.0,73.0
250092066001,297.0,567.0,270.0
250092066002,39.0,223.0,184.0
250092066003,78.0,134.0,56.0
250092066004,55.0,266.0,211.0
250092067001,81.0,889.0,808.0
250092067002,71.0,308.0,237.0
250092067003,54.0,53.0,-1.0
250092067004,460.0,353.0,-107.0
250092068001,1192.0,2983.0,1791.0
250092068002,2967.0,2445.0,-522.0
250092069001,681.0,1987.0,1306.0
250092069002,374.0,1678.0,1304.0
250092069003,846.0,985.0,139.0
250092070001,3563.0,5561.0,1998.0
250092070002,93.0,514.0,421.0
250092071001,1310.0,835.0,-475.0
250092071002,155.0,125.0,-30.0
250092071003,27.0,39.0,12.0
250092072001,5403.0,6076.0,673.0
250092072002,207.0,493.0,286.0
250092081011,23.0,816.0,793.0
250092081012,248.0,626.0,378.0
250092081013,600.0,234.0,-366.0
250092081014,91.0,654.0,563.0
250092081021,284.0,265.0,-19.0
250092081022,158.0,472.0,314.0
250092081023,78.0,77.0,-1.0
250092081024,193.0,243.0,50.0
250092082001,167.0,1349.0,1182.0
250092082002,60.0,102.0,42.0
250092082003,289.0,1657.0,1368.0
250092082004,620.0,1456.0,836.0
250092083001,833.0,1357.0,524.0
250092083002,52.0,519.0,467.0
250092083003,432.0,234.0,-198.0
250092083004,2386.0,3352.0,966.0
250092084001,1113.0,3471.0,2358.0
250092084002,1464.0,2952.0,1488.0
250092084003,49.0,192.0,143.0
250092084004,2598.0,3582.0,984.0
250092091001,83.0,675.0,592.0
250092091002,286.0,247.0,-39.0
250092091003,121.0,2022.0,1901.0
250092091004,81.0,115.0,34.0
250092091005,4033.0,4415.0,382.0
250092092001,90.0,764.0,674.0
250092092002,720.0,534.0,-186.0
250092092003,110.0,113.0,3.0
250092092004,106.0,155.0,49.0
250092101001,194.0,1550.0,1356.0
250092101002,337.0,885.0,548.0
250092101003,100.0,268.0,168.0
250092101004,44.0,193.0,149.0
250092102001,1421.0,2751.0,1330.0
250092102002,535.0,825.0,290.0
250092102003,43.0,282.0,239.0
250092103001,5989.0,12139.0,6150.0
250092103002,2408.0,4871.0,2463.0
250092103003,2344.0,4058.0,1714.0
250092104001,120.0,872.0,752.0
250092104002,409.0,548.0,139.0
250092104003,753.0,3184.0,2431.0
250092104004,4866.0,12921.0,8055.0
250092105001,402.0,1373.0,971.0
250092105002,115.0,269.0,154.0
250092105003,50.0,349.0,299.0
250092105004,389.0,465.0,76.0
250092106001,783.0,2639.0,1856.0
250092106002,106.0,137.0,31.0
250092106003,34.0,414.0,380.0
250092106004,36.0,65.0,29.0
250092107001,118.0,291.0,173.0
250092107002,691.0,1622.0,931.0
250092107003,145.0,451.0,306.0
250092107004,41.0,139.0,98.0
250092108001,229.0,2134.0,1905.0
250092108002,874.0,1189.0,315.0
250092108003,438.0,700.0,262.0
250092109001,72.0,592.0,520.0
250092109002,32.0,80.0,48.0
250092109003,161.0,409.0,248.0
250092111001,79.0,2280.0,2201.0
250092111002,645.0,3002.0,2357.0
250092111003,241.0,283.0,42.0
250092111004,1748.0,2520.0,772.0
250092112001,364.0,680.0,316.0
250092112002,3853.0,6006.0,2153.0
250092112003,2230.0,2294.0,64.0
250092112004,1219.0,2653.0,1434.0
250092113001,2059.0,1828.0,-231.0
250092113002,123.0,1165.0,1042.0
250092113003,854.0,1094.0,240.0
250092114011,6643.0,12258.0,5615.0
250092114021,538.0,646.0,108.0
250092114022,4910.0,6468.0,1558.0
250092114023,1306.0,588.0,-718.0
250092114024,73.0,47.0,-26.0
250092121001,443.0,3540.0,3097.0
250092121002,519.0,648.0,129.0
250092121003,2127.0,3720.0,1593.0
250092121004,1998.0,3403.0,1405.0
250092131001,369.0,711.0,342.0
250092131002,387.0,334.0,-53.0
250092131003,176.0,510.0,334.0
250092131004,36.0,400.0,364.0
250092131005,247.0,200.0,-47.0
250092141001,712.0,2811.0,2099.0
250092141002,1355.0,1393.0,38.0
250092141003,410.0,1306.0,896.0
250092141004,99.0,200.0,101.0
250092151011,91.0,331.0,240.0
250092151012,630.0,1941.0,1311.0
250092151013,241.0,503.0,262.0
250092151021,40.0,906.0,866.0
250092151022,12.0,102.0,90.0
250092151023,175.0,550.0,375.0
250092151024,302.0,602.0,300.0
250092161001,292.0,1463.0,1171.0
250092161002,84.0,317.0,233.0
250092161003,897.0,1406.0,509.0
250092171001,4502.0,8626.0,4124.0
250092171002,781.0,2466.0,1685.0
250092171003,3936.0,6157.0,2221.0
250092172011,99.0,471.0,372.0
250092172012,220.0,182.0,-38.0
250092172013,195.0,273.0,78.0
250092172021,187.0,182.0,-5.0
250092172022,14.0,175.0,161.0
250092172023,30.0,37.0,7.0
250092172024,26.0,57.0,31.0
250092173001,5748.0,14313.0,8565.0
250092173002,238.0,409.0,171.0
250092173003,733.0,3640.0,2907.0
250092173004,1636.0,1182.0,-454.0
250092173005,558.0,332.0,-226.0
250092174001,355.0,1418.0,1063.0
250092174002,430.0,1141.0,711.0
250092174003,145.0,317.0,172.0
250092174004,1039.0,904.0,-135.0
250092175001,63.0,344.0,281.0
250092175002,123.0,96.0,-27.0
250092175003,29.0,80.0,51.0
250092175004,74.0,174.0,100.0
250092175005,74.0,174.0,100.0
250092175006,976.0,2196.0,1220.0
250092176001,292.0,356.0,64.0
250092176002,119.0,804.0,685.0
250092176003,897.0,1692.0,795.0
250092176004,419.0,779.0,360.0
250092176005,1525.0,1025.0,-500.0
250092181001,81.0,1731.0,1650.0
250092181002,238.0,1121.0,883.0
250092181003,611.0,1020.0,409.0
250092181004,90.0,273.0,183.0
250092181005,635.0,519.0,-116.0
250092201011,39.0,632.0,593.0
250092201012,253.0,2087.0,1834.0
250092201013,215.0,652.0,437.0
250092201014,249.0,731.0,482.0
250092201021,143.0,453.0,310.0
250092201022,131.0,420.0,289.0
250092211001,35.0,633.0,598.0
250092211002,88.0,769.0,681.0
250092211003,81.0,362.0,281.0
250092213001,249.0,1240.0,991.0
250092213002,68.0,301.0,233.0
250092213003,65.0,1317.0,1252.0
250092213004,2584.0,5058.0,2474.0
250092214001,76.0,1012.0,936.0
250092214002,1054.0,915.0,-139.0
250092214003,431.0,403.0,-28.0
250092215001,649.0,2655.0,2006.0
250092215002,2219.0,5485.0,3266.0
250092216001,241.0,1292.0,1051.0
250092216002,172.0,1143.0,971.0
250092216003,86.0,319.0,233.0
250092217001,74.0,245.0,171.0
250092217002,400.0,783.0,383.0
250092218001,33.0,93.0,60.0
250092218002,700.0,555.0,-145.0
250092219011,512.0,1897.0,1385.0
250092219012,120.0,327.0,207.0
250092219021,160.0,486.0,326.0
250092219022,190.0,1120.0,930.0
250092221001,404.0,2289.0,1885.0
250092221002,671.0,871.0,200.0
250092221003,288.0,370.0,82.0
250092231001,1059.0,1814.0,755.0
250092231002,393.0,2158.0,1765.0
250092232001,2076.0,3875.0,1799.0
250092232002,105.0,679.0,574.0
250092232003,29.0,305.0,276.0
250092233001,841.0,2182.0,1341.0
250092233002,691.0,869.0,178.0
250092233003,212.0,227.0,15.0
250092501001,7236.0,12897.0,5661.0
250092502001,85.0,865.0,780.0
250092502002,43.0,402.0,359.0
250092502003,30.0,56.0,26.0
250092502004,11.0,100.0,89.0
250092503001,1226.0,1917.0,691.0
250092504001,44.0,539.0,495.0
250092504002,185.0,1031.0,846.0
250092504003,83.0,689.0,606.0
250092505001,37.0,554.0,517.0
250092505002,27.0,29.0,2.0
250092505003,185.0,110.0,-75.0
250092506001,64.0,1808.0,1744.0
250092506002,26.0,51.0,25.0
250092506003,55.0,566.0,511.0
250092506004,126.0,87.0,-39.0
250092507001,2071.0,2144.0,73.0
250092507002,40.0,62.0,22.0
250092507003,56.0,175.0,119.0
250092508001,70.0,332.0,262.0
250092508002,136.0,181.0,45.0
250092508003,804.0,2053.0,1249.0
250092508004,18.0,371.0,353.0
250092508005,18.0,54.0,36.0
250092509001,34.0,787.0,753.0
250092509002,67.0,147.0,80.0
250092510001,269.0,361.0,92.0
250092511001,626.0,1138.0,512.0
250092511002,56.0,116.0,60.0
250092511003,60.0,188.0,128.0
250092512001,429.0,594.0,165.0
250092513001,194.0,925.0,731.0
250092513002,738.0,464.0,-274.0
250092513003,96.0,137.0,41.0
250092514001,178.0,296.0,118.0
250092514002,54.0,450.0,396.0
250092514003,25.0,66.0,41.0
250092514004,35.0,107.0,72.0
250092515001,296.0,1675.0,1379.0
250092515002,223.0,928.0,705.0
250092515003,173.0,266.0,93.0
250092515004,25.0,112.0,87.0
250092515005,1178.0,2258.0,1080.0
250092516001,3226.0,5341.0,2115.0
250092516002,50.0,166.0,116.0
250092516003,723.0,1449.0,726.0
250092516004,1799.0,1715.0,-84.0
250092517001,127.0,1036.0,909.0
250092517002,740.0,2349.0,1609.0
250092517003,39.0,158.0,119.0
250092517004,1928.0,795.0,-1133.0
250092518001,16.0,1238.0,1222.0
250092518002,62.0,632.0,570.0
250092518003,192.0,249.0,57.0
250092518004,2282.0,1787.0,-495.0
250092521011,171.0,2934.0,2763.0
250092521012,50.0,88.0,38.0
250092521013,1113.0,720.0,-393.0
250092521021,296.0,2238.0,1942.0
250092521022,64.0,896.0,832.0
250092521023,1082.0,1044.0,-38.0
250092522011,600.0,1241.0,641.0
250092522012,362.0,1507.0,1145.0
250092522021,461.0,352.0,-109.0
250092522022,74.0,243.0,169.0
250092523001,186.0,1874.0,1688.0
250092523002,976.0,1252.0,276.0
250092523003,44.0,174.0,130.0
250092523004,70.0,94.0,24.0
250092523005,114.0,411.0,297.0
250092523006,2146.0,1501.0,-645.0
250092524001,42.0,849.0,807.0
250092524002,126.0,120.0,-6.0
250092524003,520.0,759.0,239.0
250092525011,129.0,2473.0,2344.0
250092525012,216.0,250.0,34.0
250092525013,257.0,163.0,-94.0
250092525021,312.0,1943.0,1631.0
250092525022,275.0,331.0,56.0
250092525023,1865.0,4428.0,2563.0
250092525024,1189.0,196.0,-993.0
250092526011,710.0,1397.0,687.0
250092526012,165.0,510.0,345.0
250092526013,896.0,376.0,-520.0
250092526014,109.0,194.0,85.0
250092526021,1250.0,2625.0,1375.0
250092526022,175.0,788.0,613.0
250092526023,5.0,68.0,63.0
250092526024,274.0,1321.0,1047.0
250092526031,146.0,359.0,213.0
250092531001,421.0,2744.0,2323.0
250092531002,182.0,1252.0,1070.0
250092531003,236.0,1555.0,1319.0
250092531004,472.0,1847.0,1375.0
250092531005,329.0,267.0,-62.0
250092532011,4103.0,8206.0,4103.0
250092532012,335.0,682.0,347.0
250092532021,216.0,1826.0,1610.0
250092532022,413.0,3200.0,2787.0
250092532023,816.0,2859.0,2043.0
250092532024,1540.0,2363.0,823.0
250092532031,146.0,1556.0,1410.0
250092532032,306.0,682.0,376.0
250092532033,1158.0,1942.0,784.0
250092532041,195.0,2601.0,2406.0
250092532042,567.0,2971.0,2404.0
250092532043,2711.0,2655.0,-56.0
250092532051,112.0,731.0,619.0
250092532052,44.0,81.0,37.0
250092541001,259.0,1070.0,811.0
250092541002,594.0,675.0,81.0
250092541003,281.0,1665.0,1384.0
250092541004,90.0,861.0,771.0
250092541005,2878.0,4318.0,1440.0
250092542001,2273.0,4385.0,2112.0
250092542002,1332.0,3238.0,1906.0
250092542003,1542.0,3473.0,1931.0
250092543011,1300.0,5847.0,4547.0
250092543012,4006.0,3937.0,-69.0
250092543021,54.0,813.0,759.0
250092543022,143.0,421.0,278.0
250092543023,96.0,316.0,220.0
250092544011,290.0,2460.0,2170.0
250092544021,8072.0,10882.0,2810.0
250092544022,437.0,395.0,-42.0
250092544023,7655.0,6880.0,-775.0
250092544024,4391.0,7199.0,2808.0
250092544031,2262.0,2134.0,-128.0
250092544032,168.0,706.0,538.0
250092601001,408.0,3151.0,2743.0
250092601002,1280.0,3015.0,1735.0
250092601003,1262.0,2574.0,1312.0
250092602001,367.0,2244.0,1877.0
250092602002,1149.0,1985.0,836.0
250092603011,130.0,1899.0,1769.0
250092603012,225.0,1174.0,949.0
250092603013,936.0,458.0,-478.0
250092603021,69.0,755.0,686.0
250092603022,1256.0,2236.0,980.0
250092604011,310.0,843.0,533.0
250092604012,592.0,1688.0,1096.0
250092604013,410.0,467.0,57.0
250092604014,66.0,171.0,105.0
250092604021,218.0,534.0,316.0
250092604022,1212.0,1674.0,462.0
250092604023,85.0,163.0,78.0
250092605001,53.0,862.0,809.0
250092605002,154.0,139.0,-15.0
250092605003,321.0,396.0,75.0
250092606001,177.0,299.0,122.0
250092606002,60.0,256.0,196.0
250092606003,362.0,298.0,-64.0
250092607001,182.0,1510.0,1328.0
250092607002,249.0,551.0,302.0
250092608001,274.0,1171.0,897.0
250092608002,292.0,1223.0,931.0
250092609001,494.0,507.0,13.0
250092609002,13.0,638.0,625.0
250092609003,194.0,337.0,143.0
250092609004,687.0,1031.0,344.0
250092610001,405.0,757.0,352.0
250092610002,315.0,982.0,667.0
250092610003,298.0,902.0,604.0
250092611011,121.0,963.0,842.0
250092611012,144.0,405.0,261.0
250092611013,167.0,248.0,81.0
250092611021,2911.0,5308.0,2397.0
250092611022,1456.0,1160.0,-296.0
250092611023,161.0,493.0,332.0
250092621001,132.0,218.0,86.0
250092621002,466.0,1322.0,856.0
250092621003,223.0,143.0,-80.0
250092631001,341.0,542.0,201.0
250092631002,55.0,312.0,257.0
250092631003,387.0,717.0,330.0
250092641001,162.0,774.0,612.0
250092641002,781.0,726.0,-55.0
250092641003,288.0,448.0,160.0
250092651011,143.0,756.0,613.0
250092651012,847.0,2150.0,1303.0
250092651013,26.0,753.0,727.0
250092651014,262.0,363.0,101.0
250092651021,29.0,117.0,88.0
250092651022,1460.0,1610.0,150.0
250092661001,16.0,1385.0,1369.0
250092661002,358.0,1601.0,1243.0
250092661003,245.0,301.0,56.0
250092661004,441.0,376.0,-65.0
250092661005,816.0,880.0,64.0
250092662001,132.0,1103.0,971.0
250092662002,301.0,470.0,169.0
250092662003,78.0,138.0,60.0
250092663001,433.0,1557.0,1124.0
250092663002,404.0,577.0,173.0
250092663003,669.0,1653.0,984.0
250092664001,163.0,884.0,721.0
250092664002,650.0,507.0,-143.0
250092664003,176.0,173.0,-3.0
250092664004,16.0,65.0,49.0
250092671011,79.0,461.0,382.0
250092671012,224.0,265.0,41.0
250092671013,387.0,1204.0,817.0
250092671021,568.0,1422.0,854.0
250092671022,312.0,1414.0,1102.0
250092671023,1858.0,2102.0,244.0
250092671024,58.0,143.0,85.0
250092681001,10.0,402.0,392.0
250092681002,234.0,214.0,-20.0
250092682001,97.0,4521.0,4424.0
250092682002,468.0,2123.0,1655.0
250092682003,92.0,216.0,124.0
250092682004,4910.0,8040.0,3130.0
250092683001,2577.0,3667.0,1090.0
250092683002,145.0,366.0,221.0
250092683003,1389.0,1127.0,-262.0
250092683004,314.0,1868.0,1554.0
250092684001,90.0,834.0,744.0
250092684002,52.0,347.0,295.0
250092684003,505.0,325.0,-180.0
250092684004,294.0,314.0,20.0
250092691001,69.0,312.0,243.0
250092691002,102.0,827.0,725.0
250092691003,255.0,788.0,533.0
250092691004,693.0,1121.0,428.0
250092691005,408.0,620.0,212.0
250092701001,773.0,2449.0,1676.0
250092701002,2135.0,2668.0,533.0
250110401001,342.0,1805.0,1463.0
250110401002,142.0,246.0,104.0
250110401003,122.0,358.0,236.0
250110401004,211.0,180.0,-31.0
250110402001,483.0,316.0,-167.0
250110402002,133.0,466.0,333.0
250110402003,679.0,640.0,-39.0
250110403001,342.0,831.0,489.0
250110403002,130.0,929.0,799.0
250110404001,198.0,234.0,36.0
250110404002,348.0,482.0,134.0
250110404003,114.0,272.0,158.0
250110405011,261.0,952.0,691.0
250110405012,383.0,580.0,197.0
250110405013,25.0,96.0,71.0
250110405014,253.0,350.0,97.0
250110405021,79.0,221.0,142.0
250110405022,264.0,719.0,455.0
250110405023,398.0,726.0,328.0
250110406001,177.0,391.0,214.0
250110406002,132.0,268.0,136.0
250110406003,118.0,261.0,143.0
250110407011,313.0,1213.0,900.0
250110407012,429.0,482.0,53.0
250110407013,557.0,653.0,96.0
250110407014,322.0,483.0,161.0
250110407021,20.0,114.0,94.0
250110407022,758.0,1275.0,517.0
250110407023,40.0,361.0,321.0
250110407024,134.0,846.0,712.0
250110408001,1506.0,2025.0,519.0
250110408002,66.0,174.0,108.0
250110408003,616.0,629.0,13.0
250110408004,308.0,773.0,465.0
250110409001,790.0,2918.0,2128.0
250110409002,2133.0,4121.0,1988.0
250110409003,917.0,1156.0,239.0
250110409004,405.0,526.0,121.0
250110410001,1482.0,2005.0,523.0
250110410002,154.0,662.0,508.0
250110410003,129.0,818.0,689.0
250110411001,66.0,340.0,274.0
250110411002,753.0,1689.0,936.0
250110411003,609.0,1112.0,503.0
250110411004,119.0,359.0,240.0
250110412001,415.0,949.0,534.0
250110412002,165.0,744.0,579.0
250110412003,526.0,719.0,193.0
250110413001,218.0,858.0,640.0
250110413002,266.0,1114.0,848.0
250110413003,1033.0,1346.0,313.0
250110413004,1558.0,1857.0,299.0
250110413005,1358.0,2778.0,1420.0
250110414001,421.0,522.0,101.0
250110414002,524.0,1121.0,597.0
250110415011,131.0,238.0,107.0
250110415012,143.0,196.0,53.0
250110415013,339.0,374.0,35.0
250110415021,288.0,1047.0,759.0
250110415022,243.0,584.0,341.0
250110415023,219.0,195.0,-24.0
250110415024,293.0,423.0,130.0
250138001011,72.0,599.0,527.0
250138001012,22.0,405.0,383.0
250138001013,369.0,700.0,331.0
250138001021,378.0,907.0,529.0
250138001022,290.0,775.0,485.0
250138001023,158.0,705.0,547.0
250138002011,112.0,390.0,278.0
250138002012,322.0,1001.0,679.0
250138002013,2734.0,1875.0,-859.0
250138002014,56.0,388.0,332.0
250138002015,98.0,785.0,687.0
250138002021,8486.0,20264.0,11778.0
250138003001,1256.0,2380.0,1124.0
250138003002,46.0,399.0,353.0
250138003003,25.0,312.0,287.0
250138003004,105.0,887.0,782.0
250138004001,435.0,611.0,176.0
250138004002,117.0,324.0,207.0
250138004003,28.0,128.0,100.0
250138004004,94.0,403.0,309.0
250138004005,206.0,447.0,241.0
250138005001,201.0,1182.0,981.0
250138005002,43.0,857.0,814.0
250138005003,244.0,5125.0,4881.0
250138006001,309.0,1594.0,1285.0
250138006002,71.0,702.0,631.0
250138006003,1155.0,3334.0,2179.0
250138007001,759.0,1268.0,509.0
250138007002,388.0,507.0,119.0
250138008001,84.0,389.0,305.0
250138008002,885.0,2106.0,1221.0
250138009001,3056.0,9870.0,6814.0
250138009002,506.0,1022.0,516.0
250138009003,799.0,1718.0,919.0
250138011011,21347.0,24661.0,3314.0
250138011021,1199.0,2133.0,934.0
250138011022,532.0,4153.0,3621.0
250138012001,536.0,901.0,365.0
250138012002,1869.0,2754.0,885.0
250138012003,470.0,1165.0,695.0
250138013001,183.0,469.0,286.0
250138013002,245.0,939.0,694.0
250138013003,1572.0,1542.0,-30.0
250138013004,438.0,1328.0,890.0
250138014011,1024.0,4801.0,3777.0
250138014012,132.0,1216.0,1084.0
250138014021,66.0,290.0,224.0
250138014022,531.0,1358.0,827.0
250138015011,138.0,1740.0,1602.0
250138015012,27.0,872.0,845.0
250138015013,112.0,1098.0,986.0
250138015014,4228.0,6661.0,2433.0
250138015021,145.0,492.0,347.0
250138015022,343.0,686.0,343.0
250138015023,420.0,675.0,255.0
250138015031,2290.0,4090.0,1800.0
250138015032,739.0,1825.0,1086.0
250138015033,408.0,1066.0,658.0
250138016011,146.0,1149.0,1003.0
250138016012,50.0,644.0,594.0
250138016013,180.0,716.0,536.0
250138016014,744.0,764.0,20.0
250138016021,66.0,793.0,727.0
250138016022,40.0,158.0,118.0
250138016023,1218.0,278.0,-940.0
250138016031,50.0,437.0,387.0
250138016032,642.0,1257.0,615.0
250138016041,58.0,704.0,646.0
250138016042,312.0,542.0,230.0
250138016051,1095.0,2139.0,1044.0
250138016052,371.0,1144.0,773.0
250138016053,331.0,639.0,308.0
250138017001,43.0,359.0,316.0
250138017002,1359.0,929.0,-430.0
250138017003,87.0,215.0,128.0
250138017004,658.0,246.0,-412.0
250138017005,76.0,316.0,240.0
250138017006,51.0,149.0,98.0
250138018001,448.0,1210.0,762.0
250138018002,72.0,376.0,304.0
250138018003,324.0,642.0,318.0
250138018004,74.0,408.0,334.0
250138018005,60.0,451.0,391.0
250138019011,588.0,815.0,227.0
250138019012,477.0,896.0,419.0
250138019021,5252.0,1894.0,-3358.0
250138019022,605.0,1904.0,1299.0
250138019023,167.0,743.0,576.0
