ORIG_CFS_AREA,DEST_CFS_AREA,orig_FAFID,dest_FAFID,Distance
39-178,28-99999,391,280,574.2876712
39-178,29-312,391,291,569.3900709
39-178,29-476,391,292,348.4568528
39-178,29-99999,391,299,476.6367925
39-178,30-99999,391,300,1506.730769
39-178,31-420,391,311,691.9876543
39-178,31-99999,391,319,768.7094017
39-178,32-332,391,321,1771.181818
39-178,32-99999,391,329,2005.036364
39-178,33-148,391,331,781.8409091
39-178,33-99999,391,339,731.8461538
39-178,34-408,391,341,570.9844444
39-178,34-428,391,342,531.6
39-178,35-99999,391,350,1302.040541
39-178,36-104,391,361,645.6578947
39-178,36-160,391,362,402.8431373
39-178,36-408,391,363,591.6641509
39-178,36-464,391,364,463.8977273
39-178,36-99999,391,369,531.8285714
39-178,37-172,391,371,397.940678
39-178,37-268,391,372,369.8031496
39-178,37-450,391,373,433.0070423
39-178,37-99999,391,379,426.2420382
39-178,38-99999,391,380,1009.863636
39-178,39-178,391,391,14.42999106
39-178,39-184,391,392,223.8965054
39-178,39-198,391,393,100.5264228
39-178,39-212,391,394,43.79989791
39-178,39-99999,391,399,123.7622585
39-178,40-416,391,401,791.4512195
39-178,40-538,391,402,700.8405797
39-178,40-99999,391,409,783.9454545
39-178,41-440,391,411,2126.607692
39-178,41-99999,391,419,2067.973684
39-178,42-408,391,423,510.4761905
39-178,42-428,391,421,514.0972222
39-178,42-430,391,422,269.8283133
39-178,42-99999,391,429,424.2361564
39-178,44-148,391,441,747.8363636
39-178,45-16700,391,451,567.7213115
39-178,45-273,391,452,405.6639004
39-178,45-99999,391,459,473.4479167
39-178,46-99999,391,460,855.1923077
39-178,47-314,391,473,253.3333333
39-178,47-368,391,471,450.4485294
39-178,47-400,391,472,282.7244094
39-178,47-99999,391,479,317.6012862
39-178,48-12420,391,481,1036.541667
39-178,48-13140,391,482,924.1111111
39-178,48-204,391,483,1172.95
39-178,48-206,391,484,885.6942308
39-178,48-238,391,485,1461.202899
39-178,48-288,391,486,975.1716621
39-178,48-29700,391,487,1344.30303
39-178,48-41700,391,488,1144.108696
39-178,48-99999,391,489,1068.454268
39-178,49-482,391,491,1524.651316
39-178,49-99999,391,499,1605.055556
39-178,50-99999,391,500,717.0754717
39-178,51-40060,391,511,442.3867925
39-178,51-47900,391,513,421.232
39-178,51-545,391,512,527.9349593
39-178,51-99999,391,519,362.873913
39-178,53-440,391,532,2264.815789
39-178,53-500,391,531,2091.77512
39-178,53-99999,391,539,1906.213483
39-178,54-99999,391,540,206.9615385
39-178,55-376,391,551,361.0734694
39-178,55-99999,391,559,460.6604167
39-178,56-99999,391,560,1236.916667
39-184,01-142,392,11,653.0067114
39-184,01-380,392,12,864.4411765
39-184,01-99999,392,19,659.8730769
39-184,04-38060,392,41,1854.973684
39-184,04-536,392,42,1798.358209
39-184,04-99999,392,49,1830.836735
39-184,05-99999,392,50,778
39-184,06-260,392,65,2125.62069
39-184,06-348,392,61,2149.89573
39-184,06-41740,392,63,2141.795556
39-184,06-472,392,62,2167.133929
39-184,06-488,392,64,2200.945355
39-184,06-99999,392,69,2165.19337
39-184,08-216,392,81,1269.477733
39-184,08-99999,392,89,1334.094017
39-184,09-25540,392,91,524.357513
39-184,09-408,392,92,473.3990826
39-184,09-99999,392,99,554.0344828
39-184,10-428,392,101,369.8101266
39-184,10-99999,392,109,419.3870968
39-184,11-47900,392,111,301.7941176
39-184,12-300,392,121,813.2753623
39-184,12-370,392,122,1107.845679
39-184,12-422,392,123,921.3246753
39-184,12-45300,392,124,985.398374
39-184,12-99999,392,129,987.5927505
39-184,13-122,392,131,625.9744361
39-184,13-496,392,132,704
39-184,13-99999,392,139,678.353211
39-184,16-99999,392,160,1798.663636
39-184,17-176,392,171,356.4243516
39-184,17-476,392,172,500.6129032
39-184,17-99999,392,179,448.2880325
39-184,18-176,392,181,294.5616438
39-184,18-258,392,183,201.8798587
39-184,18-294,392,182,299.5962264
39-184,18-99999,392,189,299.1893939
39-184,19-99999,392,190,610.5022523
39-184,20-312,392,201,767.745098
39-184,20-556,392,202,938.4615385
39-184,20-99999,392,209,910.4591837
39-184,21-178,392,211,243.5838926
39-184,21-350,392,212,333.4818841
39-184,21-99999,392,219,369.8940754
39-184,22-12940,392,221,972.2638889
39-184,22-324,392,222,1076.352941
39-184,22-406,392,223,963.1486486
39-184,22-99999,392,229,990.7835052
39-184,23-99999,392,230,705.9051724
39-184,24-12580,392,241,332.0513699
39-184,24-47900,392,242,307.3333333
39-184,24-99999,392,249,328.8472222
39-184,25-148,392,251,584.250457
39-184,25-99999,392,259,505.7777778
39-184,26-220,392,261,167.5647861
39-184,26-266,392,262,294.5021008
39-184,26-99999,392,269,265.3841808
39-184,27-378,392,271,707.3150985
39-184,27-99999,392,279,746.7853403
39-184,28-99999,392,280,781.1898148
39-184,29-312,392,291,752.0223881
39-184,29-476,392,292,536.2322097
39-184,29-99999,392,299,681.6092437
39-184,30-99999,392,300,1612.121622
39-184,31-420,392,311,778.0615385
39-184,31-99999,392,319,891.448
39-184,32-332,392,321,1917.351064
39-184,32-99999,392,329,2072.556962
39-184,33-148,392,331,601.3986928
39-184,33-99999,392,339,588.2653061
39-184,34-408,392,341,415.2545969
39-184,34-428,392,342,405.4604651
39-184,35-99999,392,350,1472.28
39-184,36-104,392,361,445.4748201
39-184,36-160,392,362,205.0798969
39-184,36-408,392,363,434.3504043
39-184,36-464,392,364,258.6966292
39-184,36-99999,392,369,318.2791328
39-184,37-172,392,371,458.3615385
39-184,37-268,392,372,423.4345992
39-184,37-450,392,373,466.8067633
39-184,37-99999,392,379,502.361991
39-184,38-99999,392,380,1034.901408
39-184,39-178,392,391,223.6455108
39-184,39-184,392,392,20.39887895
39-184,39-198,392,393,124.156447
39-184,39-212,392,394,186.1945607
39-184,39-99999,392,399,70.6887656
39-184,40-416,392,401,987.8448276
39-184,40-538,392,402,896.8473282
39-184,40-99999,392,409,992.9431818
39-184,41-440,392,411,2142.236111
39-184,41-99999,392,419,2121.947368
39-184,42-408,392,423,360.9932886
39-184,42-428,392,421,367.5020576
39-184,42-430,392,422,120.6465863
39-184,42-99999,392,429,204.5523013
39-184,44-148,392,441,569.8314607
39-184,45-16700,392,451,630.1428571
39-184,45-273,392,452,522.6405797
39-184,45-99999,392,459,552.9590164
39-184,46-99999,392,460,958.5263158
39-184,47-314,392,473,437.90625
39-184,47-368,392,471,665.0875912
39-184,47-400,392,472,488.8601695
39-184,47-99999,392,479,515.9445983
39-184,48-12420,392,481,1241.686131
39-184,48-13140,392,482,1172.884615
39-184,48-204,392,483,1414.416667
39-184,48-206,392,484,1103.729819
39-184,48-238,392,485,1620.048611
39-184,48-288,392,486,1192.977117
39-184,48-29700,392,487,1527.681818
39-184,48-41700,392,488,1342.29771
39-184,48-99999,392,489,1311.108491
39-184,49-482,392,491,1636.666667
39-184,49-99999,392,499,1782.172414
39-184,50-99999,392,500,521.9444444
39-184,51-40060,392,511,399.9548872
39-184,51-47900,392,513,318.1314554
39-184,51-545,392,512,457.6097561
39-184,51-99999,392,519,353.3892617
39-184,53-440,392,532,2128.08
39-184,53-500,392,531,2213.022801
39-184,53-99999,392,539,2009.575342
39-184,54-99999,392,540,188.915601
39-184,55-376,392,551,411.7019704
39-184,55-99999,392,559,511.351014
39-184,56-99999,392,560,1367.5
39-198,01-142,393,11,556.9774775
39-198,01-380,393,12,722.826087
39-198,01-99999,393,19,538.6589595
39-198,02-99999,393,20,2450
39-198,04-38060,393,41,1754.625
39-198,04-536,393,42,1800.04918
39-198,04-99999,393,49,1713.742857
39-198,05-99999,393,50,665.6086957
39-198,06-260,393,65,2121.047619
39-198,06-348,393,61,2070.736152
39-198,06-41740,393,63,2060.878505
39-198,06-472,393,62,2120.221053
39-198,06-488,393,64,2184.109375
39-198,06-99999,393,69,2087.864662
39-198,08-216,393,81,1195.268817
39-198,08-99999,393,89,1238.717949
39-198,09-25540,393,91,595.0526316
39-198,09-408,393,92,558.0067568
39-198,09-99999,393,99,607.7894737
39-198,10-428,393,101,398.3709677
39-198,10-99999,393,109,430.9
39-198,11-47900,393,111,339.0434783
39-198,12-300,393,121,716.1714286
39-198,12-370,393,122,999.9346405
39-198,12-422,393,123,839.2866242
39-198,12-45300,393,124,862.464
39-198,12-99999,393,129,849.0246914
39-198,13-122,393,131,495.9377593
39-198,13-496,393,132,591.7777778
39-198,13-99999,393,139,593.5406977
39-198,16-99999,393,160,1772.40625
39-198,17-176,393,171,328.6569709
39-198,17-476,393,172,403.84375
39-198,17-99999,393,179,378.3104575
39-198,18-176,393,181,267.9830508
39-198,18-258,393,183,157.2651515
39-198,18-294,393,182,178.3437991
39-198,18-99999,393,189,214.0484375
39-198,19-99999,393,190,578.4503546
39-198,20-312,393,201,665.0333333
39-198,20-556,393,202,834.1886792
39-198,20-99999,393,209,759.828125
39-198,21-178,393,211,118.8865979
39-198,21-350,393,212,207.431677
39-198,21-99999,393,219,220.755287
39-198,22-12940,393,221,874.3333333
39-198,22-324,393,222,918.25
39-198,22-406,393,223,847.2692308
39-198,22-99999,393,229,826.08
39-198,23-99999,393,230,774.6144578
39-198,24-12580,393,241,360.6144068
39-198,24-47900,393,242,339.6744186
39-198,24-99999,393,249,331.2727273
39-198,25-148,393,251,670.0263158
39-198,25-99999,393,259,604
39-198,26-220,393,261,199.6512379
39-198,26-266,393,262,291.3068592
39-198,26-99999,393,269,282.8343949
39-198,27-378,393,271,687.9043478
39-198,27-99999,393,279,721.504065
39-198,28-99999,393,280,666.1007194
39-198,29-312,393,291,645.125
39-198,29-476,393,292,434.7
39-198,29-99999,393,299,564.3
39-198,30-99999,393,300,1525.1875
39-198,31-420,393,311,722.5
39-198,31-99999,393,319,826.9333333
39-198,32-332,393,321,1810.222222
39-198,32-99999,393,329,2086.674419
39-198,33-148,393,331,682.5866667
39-198,33-99999,393,339,674.3333333
39-198,34-408,393,341,477.1670236
39-198,34-428,393,342,445.0851064
39-198,35-99999,393,350,1353.2
39-198,36-104,393,361,536.6666667
39-198,36-160,393,362,316.6886228
39-198,36-408,393,363,511.8176796
39-198,36-464,393,364,375.4965035
39-198,36-99999,393,369,423.6923077
39-198,37-172,393,371,383.1768707
39-198,37-268,393,372,358.7849462
39-198,37-450,393,373,401.3983051
39-198,37-99999,393,379,447.1447368
39-198,38-99999,393,380,991.8909091
39-198,39-178,393,391,97.26243386
39-198,39-184,393,392,123.1991758
39-198,39-198,393,393,21.11390441
39-198,39-212,393,394,68.73326134
39-198,39-99999,393,399,87.38037578
39-198,40-416,393,401,904.5508475
39-198,40-538,393,402,792.8363636
39-198,40-99999,393,409,856.1578947
39-198,41-440,393,411,2161.238095
39-198,41-99999,393,419,2097.533333
39-198,42-408,393,423,417.7058824
39-198,42-428,393,421,423.3321033
39-198,42-430,393,422,179.1134328
39-198,42-99999,393,429,316.8567568
39-198,44-148,393,441,648.6842105
39-198,45-16700,393,451,549.4318182
39-198,45-273,393,452,416.7093023
39-198,45-99999,393,459,477.0727273
39-198,46-99999,393,460,859.5714286
39-198,47-314,393,473,317.2195122
39-198,47-368,393,471,539.8591549
39-198,47-400,393,472,360.7
39-198,47-99999,393,479,416.5018315
39-198,48-12420,393,481,1108.568966
39-198,48-13140,393,482,930.8888889
39-198,48-204,393,483,1215.461538
39-198,48-206,393,484,975.5700197
39-198,48-238,393,485,1526.074074
39-198,48-288,393,486,1057.055363
39-198,48-29700,393,487,1465.296296
39-198,48-41700,393,488,1224.261905
39-198,48-99999,393,489,1145.859031
39-198,49-482,393,491,1566.317919
39-198,49-99999,393,499,1576.842105
39-198,50-99999,393,500,614.5142857
39-198,51-40060,393,511,399.4933333
39-198,51-47900,393,513,327.4179894
39-198,51-545,393,512,453.5119048
39-198,51-99999,393,519,298.4851485
39-198,53-440,393,532,2084.631579
39-198,53-500,393,531,2141.775281
39-198,53-99999,393,539,1981.122807
39-198,54-99999,393,540,150.1373308
39-198,55-376,393,551,395.1171171
39-198,55-99999,393,559,492.3650794
39-198,56-99999,393,560,1264.428571
39-212,01-142,394,11,519.0964912
39-212,01-380,394,12,741.5555556
39-212,01-99999,394,19,507.7738095
39-212,04-38060,394,41,1695.304348
39-212,04-536,394,42,1622.71875
39-212,04-99999,394,49,1644.3
39-212,05-99999,394,50,633.9189189
39-212,06-260,394,65,1991.166667
39-212,06-348,394,61,1997.546512
39-212,06-41740,394,63,2005.204301
39-212,06-472,394,62,2107.419355
39-212,06-488,394,64,2102.648045
39-212,06-99999,394,69,2031.82
39-212,08-216,394,81,1153.697674
39-212,08-99999,394,89,1160.088235
39-212,09-25540,394,91,657.5208333
39-212,09-408,394,92,599.232
39-212,09-99999,394,99,684
39-212,10-428,394,101,475.5789474
39-212,10-99999,394,109,509
39-212,11-47900,394,111,421.0714286
39-212,12-300,394,121,760.03125
39-212,12-370,394,122,1031.183544
39-212,12-422,394,123,850.3578947
39-212,12-45300,394,124,866.4842105
39-212,12-99999,394,129,859.7619048
39-212,13-122,394,131,476.8345324
39-212,13-496,394,132,615.7818182
39-212,13-99999,394,139,547.4324324
39-212,16-99999,394,160,1803.981818
39-212,17-176,394,171,275.25
39-212,17-476,394,172,336.4074074
39-212,17-99999,394,179,313.159204
39-212,18-176,394,181,208.9375
39-212,18-258,394,183,113.9635036
39-212,18-294,394,182,127.5
39-212,18-99999,394,189,148.4099217
39-212,19-99999,394,190,521.057554
39-212,20-312,394,201,600.1176471
39-212,20-556,394,202,745.3125
39-212,20-99999,394,209,741.5405405
39-212,21-178,394,211,76.84090909
39-212,21-350,394,212,166.3981481
39-212,21-99999,394,219,185.3545918
39-212,22-12940,394,221,819.952381
39-212,22-324,394,222,1000.428571
39-212,22-406,394,223,795.5609756
39-212,22-99999,394,229,820.5862069
39-212,23-99999,394,230,870.9782609
39-212,24-12580,394,241,433.8139535
39-212,24-47900,394,242,410.6842105
39-212,24-99999,394,249,423.8421053
39-212,25-148,394,251,734.5170455
39-212,25-99999,394,259,708.6666667
39-212,26-220,394,261,196.4833006
39-212,26-266,394,262,262.797619
39-212,26-99999,394,269,255.3354037
39-212,27-378,394,271,633.6666667
39-212,27-99999,394,279,687.3
39-212,28-99999,394,280,613.2
39-212,29-312,394,291,575.9365079
39-212,29-476,394,292,367.3609023
39-212,29-99999,394,299,500.3636364
39-212,30-99999,394,300,1569.269231
39-212,31-420,394,311,657.8
39-212,31-99999,394,319,733.0789474
39-212,32-332,394,321,1797.690909
39-212,32-99999,394,329,2024.473684
39-212,33-148,394,331,754.9
39-212,33-99999,394,339,718.5
39-212,34-408,394,341,551.6239316
39-212,34-428,394,342,526.3559322
39-212,35-99999,394,350,1323.794118
39-212,36-104,394,361,630.4210526
39-212,36-160,394,362,364.7580645
39-212,36-408,394,363,581.2851064
39-212,36-464,394,364,423.28
39-212,36-99999,394,369,505.9181818
39-212,37-172,394,371,423.3241379
39-212,37-268,394,372,383.115942
39-212,37-450,394,373,447.0952381
39-212,37-99999,394,379,466.0381679
39-212,38-99999,394,380,946.0540541
39-212,39-178,394,391,43.08548813
39-212,39-184,394,392,181.8958707
39-212,39-198,394,393,60.25543816
39-212,39-212,394,394,15.47396963
39-212,39-99999,394,399,77.43861977
39-212,40-416,394,401,819.761194
39-212,40-538,394,402,732.109375
39-212,40-99999,394,409,776.4736842
39-212,41-440,394,411,2163.688889
39-212,41-99999,394,419,2101.125
39-212,42-408,394,423,500.9482759
39-212,42-428,394,421,490.9489051
39-212,42-430,394,422,250.0236686
39-212,42-99999,394,429,392.4117647
39-212,44-148,394,441,722.4761905
39-212,45-16700,394,451,604.9411765
39-212,45-273,394,452,454.5875
39-212,45-99999,394,459,523.2095238
39-212,46-99999,394,460,790.7142857
39-212,47-314,394,473,304.0169492
39-212,47-368,394,471,495.5
39-212,47-400,394,472,323.9166667
39-212,47-99999,394,479,361.5384615
39-212,48-12420,394,481,1065.690476
39-212,48-13140,394,482,1088
39-212,48-204,394,483,1197.5
39-212,48-206,394,484,918.0063291
39-212,48-238,394,485,1423.925373
39-212,48-288,394,486,991.2605634
39-212,48-29700,394,487,1366.103448
39-212,48-41700,394,488,1192.361702
39-212,48-99999,394,489,1100.403941
39-212,49-482,394,491,1535.118644
39-212,49-99999,394,499,1522.111111
39-212,50-99999,394,500,709.1666667
39-212,51-40060,394,511,446.4583333
39-212,51-47900,394,513,397.7126437
39-212,51-545,394,512,506
39-212,51-99999,394,519,372.8348624
39-212,53-440,394,532,2074.083333
39-212,53-500,394,531,2124.065217
39-212,53-99999,394,539,1981.928571
39-212,54-99999,394,540,209.5263158
39-212,55-376,394,551,353.9111111
39-212,55-99999,394,559,452.6681818
39-212,56-99999,394,560,1211.7
39-99999,01-142,399,11,612.0311111
39-99999,01-380,399,12,836.3448276
39-99999,01-99999,399,19,619.6299559
39-99999,02-99999,399,20,2453
39-99999,04-38060,399,41,1817.010526
39-99999,04-536,399,42,1757.608108
39-99999,04-99999,399,49,1782.204082
39-99999,05-99999,399,50,734.779661
39-99999,06-260,399,65,2158.708333
39-99999,06-348,399,61,2120.723315
39-99999,06-41740,399,63,2078.145455
39-99999,06-472,399,62,2133.116505
39-99999,06-488,399,64,2192.888525
39-99999,06-99999,399,69,2133.390805
39-99999,08-216,399,81,1240.976834
39-99999,08-99999,399,89,1279.512821
39-99999,09-25540,399,91,563.3296703
39-99999,09-408,399,92,528.1914894
39-99999,09-99999,399,99,609.5
39-99999,10-428,399,101,427.2931034
39-99999,10-99999,399,109,463.8181818
39-99999,11-47900,399,111,299.1052632
39-99999,12-300,399,121,822.765625
39-99999,12-370,399,122,1105.294737
39-99999,12-422,399,123,936.8238636
39-99999,12-45300,399,124,964.6369863
39-99999,12-99999,399,129,946.2653061
39-99999,13-122,399,131,582.2095436
39-99999,13-496,399,132,698.8484848
39-99999,13-99999,399,139,640.1213873
39-99999,16-99999,399,160,1673.366972
39-99999,17-176,399,171,301.1395573
39-99999,17-476,399,172,454.4310345
39-99999,17-99999,399,179,380.9690476
39-99999,18-176,399,181,266.0779221
39-99999,18-258,399,183,107.4326923
39-99999,18-294,399,182,216.8752475
39-99999,18-99999,399,189,212.6126915
39-99999,19-99999,399,190,579.3591731
39-99999,20-312,399,201,706.5609756
39-99999,20-556,399,202,879.2045455
39-99999,20-99999,399,209,841.0549451
39-99999,21-178,399,211,202.0447761
39-99999,21-350,399,212,291.504065
39-99999,21-99999,399,219,282.4832962
39-99999,22-12940,399,221,963.969697
39-99999,22-324,399,222,1053.666667
39-99999,22-406,399,223,908.5
39-99999,22-99999,399,229,929.4494382
39-99999,23-99999,399,230,756.1078431
39-99999,24-12580,399,241,364.494898
39-99999,24-47900,399,242,350.7177419
39-99999,24-99999,399,249,364.6727273
39-99999,25-148,399,251,641.5547619
