orig_FAFID,dest_FAFID,Distance,Travel_time,Alternative
49,339,3120.11,113.5034375,Private Truck
49,341,2752.12,102.00375,Private Truck
49,342,2741.24,101.66375,Private Truck
49,350,868.97,38.86763158,Private Truck
49,361,2859.63,105.3634375,Private Truck
49,362,2421.63,91.6759375,Private Truck
49,363,2800.15,103.5046875,Private Truck
49,364,2878.49,105.9528125,Private Truck
49,371,2347.99,89.3746875,Private Truck
49,372,2535.58,95.236875,Private Truck
49,373,2646.24,98.695,Private Truck
49,379,2610.5,97.578125,Private Truck
49,380,2250.45,86.3265625,Private Truck
49,391,2036.07,79.6271875,Private Truck
49,392,2234.52,85.82875,Private Truck
49,393,2140.24,82.8825,Private Truck
49,394,2069.57,80.6740625,Private Truck
49,399,2161.87,83.5584375,Private Truck
49,401,1023.41,42.93184211,Private Truck
49,402,1110.06,45.21210526,Private Truck
49,409,1033.63,43.20078947,Private Truck
49,419,1721.96,69.81125,Private Truck
49,421,2662,99.1875,Private Truck
49,422,2370.4,90.075,Private Truck
49,423,2655.89,98.9965625,Private Truck
49,429,2504.86,94.276875,Private Truck
49,441,2993.59,109.5496875,Private Truck
49,452,2120.85,82.2765625,Private Truck
49,459,2331.11,88.8471875,Private Truck
49,460,1902.09,75.4403125,Private Truck
49,471,1586.47,65.5771875,Private Truck
49,472,2042.99,79.8434375,Private Truck
49,473,2253.24,86.41375,Private Truck
49,479,2043.48,79.85875,Private Truck
49,481,1238.39,48.58921053,Private Truck
49,482,1390.23,59.4446875,Private Truck
49,483,1391.33,59.4790625,Private Truck
49,484,1094.75,44.80921053,Private Truck
49,485,712.43,34.74815789,Private Truck
49,486,1351.18,58.224375,Private Truck
49,487,1251.4,48.93157895,Private Truck
49,488,1211.85,47.89078947,Private Truck
49,489,1096.36,44.85157895,Private Truck
49,491,1215.49,47.98657895,Private Truck
49,499,1049.08,43.60736842,Private Truck
49,500,3089.28,112.54,Private Truck
49,511,3112.38,113.261875,Private Truck
49,512,3140.95,114.1546875,Private Truck
49,513,2782.8,102.9625,Private Truck
49,519,4325.99,151.1871875,Private Truck
49,531,2026.43,79.3259375,Private Truck
49,532,1876.15,74.6296875,Private Truck
49,539,2160.22,83.506875,Private Truck
49,540,2490.5,93.828125,Private Truck
49,551,1962.35,77.3234375,Private Truck
49,560,2153.03,83.2821875,Private Truck
50,11,469.45,23.22230769,Private Truck
50,12,528.68,24.13353846,Private Truck
50,19,480.21,23.38784615,Private Truck
50,41,1521.07,63.5334375,Private Truck
50,42,1404.29,59.8840625,Private Truck
50,49,1362.44,58.57625,Private Truck
50,50,0,4,Private Truck
50,61,1728.83,70.0259375,Private Truck
50,62,2401.34,91.041875,Private Truck
50,63,1912.94,75.779375,Private Truck
50,64,2328.15,88.7546875,Private Truck
50,65,2130.36,82.57375,Private Truck
50,69,2347.53,89.3603125,Private Truck
50,81,2090.08,81.315,Private Truck
50,89,2850.3,105.071875,Private Truck
50,91,1730.09,70.0653125,Private Truck
50,92,1651.02,67.594375,Private Truck
50,99,1742.53,70.4540625,Private Truck
50,101,1543.89,64.2465625,Private Truck
50,109,1617.55,66.5484375,Private Truck
50,111,1514.9,63.340625,Private Truck
50,122,1354.07,58.3146875,Private Truck
50,123,1095.64,44.83263158,Private Truck
50,124,1106.75,45.125,Private Truck
50,129,1101.47,44.98605263,Private Truck
50,131,608.47,25.36107692,Private Truck
50,132,892.8,39.49473684,Private Truck
50,139,750.34,35.74578947,Private Truck
50,160,2162.72,83.585,Private Truck
50,171,803.99,37.15763158,Private Truck
50,172,470.65,23.24076923,Private Truck
50,179,600.78,25.24276923,Private Truck
50,181,844.06,38.21210526,Private Truck
50,182,793.19,36.87342105,Private Truck
50,183,931.57,40.515,Private Truck
50,189,765.45,36.14342105,Private Truck
50,190,634.33,25.75892308,Private Truck
50,201,447.09,22.87830769,Private Truck
50,202,508.02,23.81569231,Private Truck
50,209,652.77,33.17815789,Private Truck
50,211,1060.57,43.90973684,Private Truck
50,212,760.17,36.00447368,Private Truck
50,221,955.86,41.15421053,Private Truck
50,222,615.56,25.47015385,Private Truck
50,223,644.91,25.92169231,Private Truck
50,229,877.53,39.09289474,Private Truck
50,230,2238.98,85.968125,Private Truck
50,241,1518.28,63.44625,Private Truck
50,242,1536.12,64.00375,Private Truck
50,249,1566.73,64.9603125,Private Truck
50,251,1871.3,74.478125,Private Truck
50,259,1770.16,71.3175,Private Truck
50,261,1146.94,46.18263158,Private Truck
50,262,1007.63,42.51657895,Private Truck
50,269,1262.99,49.23657895,Private Truck
50,271,892.19,39.47868421,Private Truck
50,279,1065.84,44.04842105,Private Truck
50,280,341.26,21.25015385,Private Truck
50,291,412.13,22.34046154,Private Truck
50,292,418.38,22.43661538,Private Truck
50,299,350.54,21.39292308,Private Truck
50,300,1756.23,70.8821875,Private Truck
50,311,637.34,25.80523077,Private Truck
50,319,1432.78,60.774375,Private Truck
50,321,2157.53,83.4228125,Private Truck
50,329,2385.69,90.5528125,Private Truck
50,331,1863.46,74.233125,Private Truck
50,339,1957.59,77.1746875,Private Truck
50,341,1585.64,65.55125,Private Truck
50,342,1571.22,65.100625,Private Truck
50,350,992.64,42.12210526,Private Truck
50,361,1697.11,69.0346875,Private Truck
50,362,1313.08,57.03375,Private Truck
50,363,1637.63,67.1759375,Private Truck
50,364,1761.18,71.036875,Private Truck
50,371,1054.46,43.74894737,Private Truck
50,372,1242.05,48.68552632,Private Truck
50,373,1352.71,58.2721875,Private Truck
50,379,1316.97,57.1553125,Private Truck
50,380,1368.67,58.7709375,Private Truck
50,391,859.62,38.62157895,Private Truck
50,392,1119.87,45.47026316,Private Truck
50,393,964.76,41.38842105,Private Truck
50,394,916.7,40.12368421,Private Truck
50,399,991.5,42.09210526,Private Truck
50,401,358.15,21.51,Private Truck
50,402,325.65,21.01,Private Truck
50,409,392.17,22.03338462,Private Truck
50,419,2766.67,102.4584375,Private Truck
50,421,1491.98,62.624375,Private Truck
50,422,1199.95,47.57763158,Private Truck
50,423,1493.37,62.6678125,Private Truck
50,429,1356.14,58.379375,Private Truck
50,441,1831.07,73.2209375,Private Truck
50,452,827.32,37.77157895,Private Truck
50,459,1037.58,43.30473684,Private Truck
50,460,1020.31,42.85026316,Private Truck
50,471,224.03,19.44661538,Private Truck
50,472,688.48,34.11789474,Private Truck
50,473,982.05,41.84342105,Private Truck
50,479,681.04,33.92210526,Private Truck
50,481,569.29,24.75830769,Private Truck
50,482,436.97,22.72261538,Private Truck
50,483,795.99,36.94710526,Private Truck
50,484,394.18,22.06430769,Private Truck
50,485,987.44,41.98526316,Private Truck
50,486,511.05,23.86230769,Private Truck
50,487,797.73,36.99289474,Private Truck
50,488,658.51,33.32921053,Private Truck
50,489,596.65,25.17923077,Private Truck
50,491,2271.61,86.9878125,Private Truck
50,499,2195.92,84.6225,Private Truck
50,500,1926.76,76.21125,Private Truck
50,511,1818.85,72.8390625,Private Truck
50,512,1847.42,73.731875,Private Truck
50,513,1607.32,66.22875,Private Truck
50,519,3032.46,110.764375,Private Truck
50,531,2516.22,94.631875,Private Truck
50,532,2669.86,99.433125,Private Truck
50,539,2408.63,91.2696875,Private Truck
50,540,1295.93,50.10342105,Private Truck
50,551,928.17,40.42552632,Private Truck
50,560,1601.45,66.0453125,Private Truck
61,11,2089.08,81.28375,Private Truck
61,12,2148.31,83.1346875,Private Truck
61,19,2099.84,81.62,Private Truck
61,41,614.1,25.44769231,Private Truck
61,42,679.8,33.88947368,Private Truck
61,49,453.37,22.97492308,Private Truck
61,50,1728.83,70.0259375,Private Truck
61,61,0,4,Private Truck
61,62,672.51,33.69763158,Private Truck
61,63,368.63,22.4315,Private Truck
61,64,599.32,25.22030769,Private Truck
61,65,401.53,22.17738462,Private Truck
61,69,618.7,25.51846154,Private Truck
61,81,1834.23,73.3196875,Private Truck
61,89,2744.26,101.758125,Private Truck
61,91,3259,117.84375,Private Truck
61,92,3179.93,115.3728125,Private Truck
61,99,3271.44,118.2325,Private Truck
61,101,3080.3,112.259375,Private Truck
61,109,3153.96,114.56125,Private Truck
61,111,3056.77,111.5240625,Private Truck
61,122,2979.92,109.1225,Private Truck
61,123,2721.49,101.0465625,Private Truck
61,124,2732.6,101.39375,Private Truck
61,129,2727.32,101.22875,Private Truck
61,131,2268.39,86.8871875,Private Truck
61,132,2536.29,95.2590625,Private Truck
61,139,2376.19,90.2559375,Private Truck
61,160,1147.78,46.20473684,Private Truck
61,171,2228.76,85.64875,Private Truck
61,172,1928.04,76.25125,Private Truck
61,179,2052.28,80.13375,Private Truck
61,181,2270.33,86.9478125,Private Truck
61,182,2270.54,86.954375,Private Truck
61,183,2366.23,89.9446875,Private Truck
61,189,2242.8,86.0875,Private Truck
61,190,1900.07,75.3771875,Private Truck
61,201,1674.01,68.3128125,Private Truck
61,202,1512.21,63.2565625,Private Truck
61,209,1414.01,60.1878125,Private Truck
61,211,2624.43,98.0134375,Private Truck
61,212,2343.29,89.2278125,Private Truck
61,221,2337.16,89.03625,Private Truck
61,222,1904.55,75.5171875,Private Truck
61,223,2264.54,86.766875,Private Truck
61,229,2294.79,87.7121875,Private Truck
61,230,3767.89,133.7465625,Private Truck
61,241,3060.15,111.6296875,Private Truck
61,242,3077.99,112.1871875,Private Truck
61,249,3108.6,113.14375,Private Truck
61,251,3400.21,122.2565625,Private Truck
61,259,3299.07,119.0959375,Private Truck
61,261,2573.21,96.4128125,Private Truck
61,262,2433.9,92.059375,Private Truck
61,269,2689.26,100.039375,Private Truck
61,271,2157.93,83.4353125,Private Truck
61,279,2331.58,88.861875,Private Truck
61,280,1960.89,77.2778125,Private Truck
61,291,1691.56,68.86125,Private Truck
61,292,1847.64,73.73875,Private Truck
61,299,1777.4,71.54375,Private Truck
61,300,1499.54,62.860625,Private Truck
61,311,1885.51,74.9221875,Private Truck
61,319,2325.28,88.665,Private Truck
61,321,428.7,22.59538462,Private Truck
61,329,656.86,33.28578947,Private Truck
61,331,3392.37,122.0115625,Private Truck
61,339,3486.5,124.953125,Private Truck
61,341,3118.51,113.4534375,Private Truck
61,342,3107.63,113.1134375,Private Truck
61,350,1263.05,49.23815789,Private Truck
61,361,3226.02,116.813125,Private Truck
61,362,2788.02,103.125625,Private Truck
61,363,3166.54,114.954375,Private Truck
61,364,3244.88,117.4025,Private Truck
61,371,2714.38,100.824375,Private Truck
61,372,2901.97,106.6865625,Private Truck
61,373,3012.63,110.1446875,Private Truck
61,379,2976.89,109.0278125,Private Truck
61,380,2061.5,80.421875,Private Truck
61,391,2402.46,91.076875,Private Truck
61,392,2600.91,97.2784375,Private Truck
61,393,2506.63,94.3321875,Private Truck
61,394,2435.96,92.12375,Private Truck
61,399,2528.26,95.008125,Private Truck
61,401,1389.8,59.43125,Private Truck
61,402,1476.45,62.1390625,Private Truck
61,409,1400.02,59.750625,Private Truck
61,419,1268.59,49.38394737,Private Truck
61,421,3028.39,110.6371875,Private Truck
61,422,2736.79,101.5246875,Private Truck
61,423,3022.28,110.44625,Private Truck
61,429,2871.25,105.7265625,Private Truck
61,441,3359.98,120.999375,Private Truck
61,452,2487.24,93.72625,Private Truck
61,459,2697.5,100.296875,Private Truck
61,460,2019,79.09375,Private Truck
61,471,1952.86,77.026875,Private Truck
61,472,2409.38,91.293125,Private Truck
61,473,2619.63,97.8634375,Private Truck
61,479,2409.87,91.3084375,Private Truck
61,481,1632.47,67.0146875,Private Truck
61,482,1756.62,70.894375,Private Truck
61,483,1785.41,71.7940625,Private Truck
61,484,1461.14,61.660625,Private Truck
61,485,1106.51,45.11868421,Private Truck
61,486,1717.57,69.6740625,Private Truck
61,487,1645.48,67.42125,Private Truck
61,488,1605.93,66.1853125,Private Truck
61,489,1462.75,61.7109375,Private Truck
61,491,833.72,37.94,Private Truck
61,499,684.75,34.01973684,Private Truck
61,500,3455.67,123.9896875,Private Truck
61,511,3478.77,124.7115625,Private Truck
61,512,3507.34,125.604375,Private Truck
61,513,3149.19,114.4121875,Private Truck
61,519,4692.38,162.636875,Private Truck
61,531,1573.06,65.158125,Private Truck
61,532,1422.78,60.461875,Private Truck
61,539,1777.28,71.54,Private Truck
61,540,2856.89,105.2778125,Private Truck
61,551,2328.74,88.773125,Private Truck
61,560,1773.97,71.4365625,Private Truck
62,11,2761.59,102.2996875,Private Truck
62,12,2820.82,104.150625,Private Truck
62,19,2772.35,102.6359375,Private Truck
62,41,1088.68,44.64947368,Private Truck
62,42,1154.38,46.37842105,Private Truck
62,49,1125.88,45.62842105,Private Truck
62,50,2401.34,91.041875,Private Truck
62,61,672.51,33.69763158,Private Truck
62,62,0,4,Private Truck
62,63,765.97,36.15710526,Private Truck
62,64,191.01,13.5505,Private Truck
62,65,288.47,20.438,Private Truck
62,69,204.82,14.241,Private Truck
62,81,1900.62,75.394375,Private Truck
62,89,3019.17,110.3490625,Private Truck
62,91,3931.51,138.8596875,Private Truck
62,92,3852.44,136.38875,Private Truck
62,99,3943.95,139.2484375,Private Truck
62,101,3752.81,133.2753125,Private Truck
62,109,3826.47,135.5771875,Private Truck
62,111,3729.28,132.54,Private Truck
62,122,3652.43,130.1384375,Private Truck
62,123,3394,122.0625,Private Truck
62,124,3405.11,122.4096875,Private Truck
62,129,3399.83,122.2446875,Private Truck
62,131,2940.9,107.903125,Private Truck
62,132,3208.8,116.275,Private Truck
62,139,3048.7,111.271875,Private Truck
62,160,1188.76,47.28315789,Private Truck
62,171,2901.27,106.6646875,Private Truck
62,172,2600.55,97.2671875,Private Truck
62,179,2724.79,101.1496875,Private Truck
62,181,2942.84,107.96375,Private Truck
62,182,2943.05,107.9703125,Private Truck
62,183,3038.74,110.960625,Private Truck
62,189,2915.31,107.1034375,Private Truck
62,190,2559.79,95.9934375,Private Truck
62,201,2346.52,89.32875,Private Truck
62,202,2184.72,84.2725,Private Truck
62,209,2086.52,81.20375,Private Truck
62,211,3296.94,119.029375,Private Truck
62,212,3015.8,110.24375,Private Truck
62,221,2935.37,107.7303125,Private Truck
62,222,2502.76,94.21125,Private Truck
62,223,2937.05,107.7828125,Private Truck
62,229,2967.3,108.728125,Private Truck
62,230,4440.4,154.7625,Private Truck
62,241,3732.66,132.645625,Private Truck
62,242,3750.5,133.203125,Private Truck
62,249,3781.11,134.1596875,Private Truck
62,251,4072.72,143.2725,Private Truck
62,259,3971.58,140.111875,Private Truck
62,261,3245.72,117.42875,Private Truck
62,262,3106.41,113.0753125,Private Truck
62,269,3043.74,111.116875,Private Truck
62,271,2472.07,93.2521875,Private Truck
62,279,2420.51,91.6409375,Private Truck
62,280,2633.4,98.29375,Private Truck
62,291,2364.07,89.8771875,Private Truck
62,292,2520.15,94.7546875,Private Truck
62,299,2449.91,92.5596875,Private Truck
62,300,1540.52,64.14125,Private Truck
62,311,2504.72,94.2725,Private Truck
62,319,2715.32,100.85375,Private Truck
62,321,723.05,35.02763158,Private Truck
62,329,385.23,21.92661538,Private Truck
62,331,4064.88,143.0275,Private Truck
62,339,4159.01,145.9690625,Private Truck
62,341,3791.02,134.469375,Private Truck
62,342,3780.14,134.129375,Private Truck
62,350,1737.63,70.3009375,Private Truck
62,361,3898.53,137.8290625,Private Truck
62,362,3460.53,124.1415625,Private Truck
62,363,3839.05,135.9703125,Private Truck
62,364,3917.39,138.4184375,Private Truck
62,371,3386.89,121.8403125,Private Truck
62,372,3574.48,127.7025,Private Truck
62,373,3685.14,131.160625,Private Truck
62,379,3649.4,130.04375,Private Truck
62,380,2102.48,81.7025,Private Truck
62,391,3074.97,112.0928125,Private Truck
62,392,3273.42,118.294375,Private Truck
62,393,3179.14,115.348125,Private Truck
62,394,3108.47,113.1396875,Private Truck
62,399,3200.77,116.0240625,Private Truck
62,401,2062.31,80.4471875,Private Truck
62,402,2148.96,83.155,Private Truck
62,409,2072.53,80.7665625,Private Truck
62,419,736.82,35.39,Private Truck
62,421,3700.9,131.653125,Private Truck
62,422,3409.3,122.540625,Private Truck
62,423,3694.79,131.4621875,Private Truck
62,429,3543.76,126.7425,Private Truck
62,441,4032.49,142.0153125,Private Truck
62,452,3159.75,114.7421875,Private Truck
62,459,3370.01,121.3128125,Private Truck
62,460,2059.98,80.374375,Private Truck
62,471,2625.37,98.0428125,Private Truck
62,472,3081.89,112.3090625,Private Truck
62,473,3292.14,118.879375,Private Truck
62,479,3082.38,112.324375,Private Truck
62,481,2107.05,81.8453125,Private Truck
62,482,2374.69,90.2090625,Private Truck
62,483,2259.99,86.6246875,Private Truck
62,484,2133.65,82.6765625,Private Truck
62,485,1581.09,65.4090625,Private Truck
62,486,2254,86.4375,Private Truck
62,487,2120.06,82.251875,Private Truck
62,488,2080.51,81.0159375,Private Truck
62,489,1989.72,78.17875,Private Truck
62,491,794.24,36.90105263,Private Truck
62,499,967.71,41.46605263,Private Truck
62,500,4128.18,145.005625,Private Truck
62,511,4151.28,145.7275,Private Truck
62,512,4179.85,146.6203125,Private Truck
62,513,3821.7,135.428125,Private Truck
62,519,5364.89,183.6528125,Private Truck
62,531,997.09,42.23921053,Private Truck
62,532,846.81,38.28447368,Private Truck
62,539,1383.05,59.2203125,Private Truck
62,540,3529.4,126.29375,Private Truck
62,551,2944.45,108.0140625,Private Truck
62,560,1840.36,73.51125,Private Truck
63,11,2203.25,84.8515625,Private Truck
63,12,2262.48,86.7025,Private Truck
63,19,2214.01,85.1878125,Private Truck
63,41,543.67,24.36415385,Private Truck
63,42,508.65,23.82538462,Private Truck
63,49,667.76,33.57263158,Private Truck
63,50,1912.94,75.779375,Private Truck
63,61,368.63,22.4315,Private Truck
63,62,765.97,36.15710526,Private Truck
63,63,0,4,Private Truck
63,64,692.78,34.23105263,Private Truck
63,65,494.99,23.61523077,Private Truck
63,69,712.16,34.74105263,Private Truck
63,81,2129.44,82.545,Private Truck
